x	y	text
416	234	판차사항
456	234	이메일발송완료구분
513	234	기증자
709	234	구기록물문서번호
733	234	분류등록일련번호
780	234	판차사항
106	234	2차바이러스검사종료일
435	234	내용요약
996	234	생산기관차수
538	234	최종수정자ID
691	234	최초등록일시
837	234	최초등록일시
291	235	변경전수신자
591	235	결재여부
658	235	변경전결재권자
556	235	JIGI
513	235	이관기관
709	235	입수일자
780	235	기록물형태
456	235	변경사유:제목변경
106	235	2차바이러스검사평균소요시간
435	235	삭제일
996	235	WAS서버주소
691	236	최종수정자ID
837	236	최종수정자ID
538	236	최종수정일시
639	236	첨부파일명칭
291	236	변경후수신자
591	236	원본사본여부
658	236	변경후결재권자
733	236	사용기간_시작
556	236	KIJUNGJA
416	236	원저자명1
456	236	변경사유:발간주기변경
513	236	입수일자
709	236	행정박물 유형구분
780	236	원저자명1
106	237	2차바이러스검사총소요시간
435	237	요청및건의사항
996	237	WAS서버포트
691	237	최종수정일시
837	237	최종수정일시
639	237	파일연결연번호
291	237	변경일자
486	237	기본목록SID
591	237	수집상태
658	237	변경전기안자
733	237	사용기간_끝
556	237	INSUKIKWAN
513	238	인수일자
709	238	재질
780	238	발행국
416	238	발행국
456	238	변경사유:발행기관변경
106	238	2차바이러스검사계획_철
435	238	사용구분
996	238	DB서버주소
837	238	신통합출처코드
639	238	파일크기
291	238	변경사유
486	238	목차주기사항구분
591	238	발신자
658	238	변경후기안자
733	238	폐기년도
230	239	SID (FK)
556	239	ACQDATE
416	239	키워드1
456	239	변경사유:기타
513	239	구문서번호
616	239	문서보존파일ID
709	239	전자파일개수
780	239	KEYWORD1
106	239	2차바이러스검사실행전_철
435	239	비동의사유
996	239	DB서버포트
269	239	1
837	239	NEW소장처구분
181	240	이관년도
639	240	파일확장자
223	240	변경이력순번
291	240	변경자명
486	240	라인번호
591	240	원어명
658	240	변경전시행일자
733	240	폐기공고번호
556	240	INSUDATE
513	240	구MF번호
709	240	임시기본목록삭제일시
780	240	KEYWORD2
416	240	키워드2
456	240	변경사유:기타의경우서술
106	240	2차바이러스검사실행_철
435	240	공개구분
996	240	DB서비스명
837	241	사용여부
269	241	2
181	241	이관일련번호
639	241	검사여부
591	241	첨부파일명칭
658	241	변경후시행일자
733	241	수령자
556	241	FILESNO_ORI
621	241	SID (FK)
416	241	키워드3
456	241	전송여부
513	241	언어
709	241	임시기본목록삭제자ID
780	241	KEYWORD3
106	242	2차바이러스검사정상_철
223	242	변경전기록물제목
435	242	생성자
486	242	내용
996	242	최상위기관코드
1018	242	대분류구분
1029	242	외국명코드
1047	242	직위코드
1061	242	직종세분류코드
639	242	영구보존포맷변환여부
977	242	기관코드 (FK)
591	242	파일연결연번호
658	242	변경전수신자
733	242	증정인
133	242	변환일시
556	242	MFSNO
621	242	SID (FK)
709	243	최초등록자ID
780	243	출판사
456	243	최종전송일자
106	243	2차바이러스검사오류_철
181	243	규격검사시작일
223	243	변경후기록물제목
435	243	비공개사유및부분공개범위(내용)
486	243	페이지번호
996	243	이전기관코드
1018	243	소분류구분
159	243	이관년도
639	243	문서영구보존포맷변환여부
591	243	파일크기
616	243	파일크기
658	243	변경후수신자
733	243	수령경위
963	243	보존소순번
977	243	최상위기관코드
303	244	(RG)
556	244	LANGUAGE
1029	244	국가명2
1047	244	직위명
1061	244	직종코드명
416	244	최초등록일시
456	244	최종적용일자
709	244	최초등록일시
780	244	이전첨부파일ID
181	244	규격검사종료일
106	244	2차바이러스검사치료_철
223	244	변경전기록물형태
435	244	비동의시작일
486	244	실제페이지번호
996	244	생성일자
133	244	파일구분
639	245	기록물가로
159	245	기관번호
616	245	스토리지구분
591	245	파일확장자
658	245	변경일자
733	245	수령일자
556	245	NATIONCODE
1018	245	시스템구분
1029	245	국가명3
1047	245	비고
1061	245	직종세분류명
513	245	콜렉션명
709	245	최종수정자ID
780	245	첨부파일ID
416	245	최초등록자ID
456	245	공개제한구분
106	245	2차바이러스검사치료불가_철
181	245	전자서명유효성검사시작일
223	245	변경후기록물형태
435	245	비동의종료일
486	245	최초등록일시
996	245	폐지일자
963	246	한글보존소명
249	246	ID
271	246	ID
133	246	기본목록SID
159	246	접수번호
639	246	기록물세로
591	246	검사여부
616	246	파일위치
658	246	변경사유
733	246	재질1
556	246	ORI_JEMOK
1018	246	한글이름
1029	246	한글국가명
1047	246	최초등록자ID
1061	246	비고
416	246	최종수정일시
513	246	인계자
709	246	최종수정일시
780	246	문서보존포맷변환여부
181	247	전자서명유효성검사종료일
106	247	2차바이러스검사처리율
223	247	변경일자
435	247	삭제자
486	247	최초등록자ID
977	247	폐지여부
996	247	폐지여부
963	247	영문보존소명
133	247	세부목록SID
639	247	기록물높이
616	247	변환자ID
591	247	영구보존포맷변환여부
658	247	변경자명
733	247	재질2
556	247	TITLE_COL
1018	247	영문이름
1029	247	영문국가명
1047	247	최초등록일시
1061	247	최초등록자ID
299	248	SID
513	248	인수자
780	248	PDF파일ID
416	248	최종수정자ID
106	248	2차바이러스검사비고
159	248	통계집계일시
181	248	파일추출시작일
223	248	변경사유
486	248	최종수정일시
996	248	비고
977	248	비고
963	248	비고
253	248	SID
133	248	작업ID
639	248	열람범위
591	249	문서영구보존포맷변환여부
616	249	변환일자
733	249	선물가액
299	249	SID
556	249	TAKEOVER_NM
1018	249	등록일시
1029	249	비고
1047	249	최종수정자ID
1061	249	최초등록일시
416	249	이전첨부파일ID
513	249	대통령명코드
780	249	문서보존포맷변환일자
181	249	파일추출종료일
106	249	2차바이러스검사계획수량_파일
159	249	철카운트
223	249	변경자명
435	249	처리상태
486	249	최종수정자ID
977	249	최초등록자ID
996	249	최초등록자ID
963	249	최초등록자ID
271	249	ID
133	249	변환결과
639	250	기록물건상세유형코드
616	250	최초등록자ID
591	250	기록물가로
733	250	사진이미지ID
556	250	INSUJA
1018	250	사용유무
1029	250	최초등록자ID
1047	250	최종수정일시
1061	250	최종수정자ID
780	250	문서보존포맷변환오류내용
416	250	첨부파일ID
106	250	2차바이러스검사실행전_파일
159	250	건카운트
181	250	1차바이러스검사시작일
435	250	신청일자
996	250	최초등록일시
977	251	최초등록일시
963	251	최초등록일시
133	251	최초등록자ID
639	251	부제목
616	251	최초등록일시
591	251	기록물세로
733	251	폐기일자
556	251	PREZ_CD
1018	251	관계1
1029	251	최초등록일시
1061	251	최종수정일시
416	252	문서보존포맷변환여부
513	252	수집년도
780	252	처리기관_부서명
181	252	1차바이러스검사종료일
106	252	2차바이러스검사실행_파일
159	252	최초등록자ID
435	252	관리자답변
977	252	최종수정자ID
996	252	최종수정자ID
963	252	최종수정자ID
133	252	최초등록일시
639	252	정정제목
616	252	최종수정자ID
591	252	기록물높이
733	252	가로
556	252	PREZ_NM
1018	252	관계2
1029	252	최종수정자ID
513	253	출처구분
780	253	납본일
416	253	PDF파일ID
106	253	2차바이러스검사정상_파일
159	253	최초등록일시
181	253	2차바이러스검사시작일
435	253	상위발간번호
996	253	최종수정일시
977	253	최종수정일시
963	253	최종수정일시
247	253	ID_RG
133	253	최종수정자ID
639	253	부분공개사유
616	254	최종수정일시
591	254	열람범위
733	254	세로
556	254	INSUYEAR
1018	254	순번
1029	254	최종수정일시
416	254	문서보존포맷변환일자
513	254	상자가로
780	254	납본부수
181	254	2차바이러스검사종료일
106	254	2차바이러스검사오류_파일
159	254	최종수정자ID
435	254	이메일신청구분
996	254	연계서버주소
249	254	ID
133	255	최종수정일시
639	255	공개예정일시
591	255	기록물건상세유형코드
733	255	높이
556	255	CHULCHEUGUBUN
1018	255	관계3
513	255	상자세로
780	255	납본처리부서
416	255	문서보존포맷변환오류내용
106	255	2차바이러스검사치료_파일
159	255	최종수정일시
181	255	바이러스치료시작일
435	255	이메일발송완료구분
996	255	연계서버포트
639	256	건내용정보
591	256	부제목
733	256	최대지름
556	256	BOXWSIZE
416	257	처리기관_부서명
513	257	상자높이
780	257	납본기타사항(비고)
181	257	바이러스종료시작일
106	257	2차바이러스검사치료불가_파일
159	257	전체기관명
435	257	변경사유:제목변경
996	257	폐쇄망여부
639	257	매체포맷
591	257	정정제목
733	257	최초등록자ID
556	258	BOXLSIZE
513	258	상자무게
780	258	납본보완사항체크
416	258	납본일
106	258	바이러스검사시작일
159	258	본문손상보존포맷미변환건수
181	258	기관코드
435	258	변경사유:발간주기변경
996	258	연계데몬종류(CM088)
639	258	저장매체
199	259	이관년도
591	259	부분공개사유
733	259	최초등록일시
292	259	1
556	259	BOXHSIZE
416	259	납본부수
513	259	보존봉투규격
780	259	납본보완사항기타
181	259	네오데이터규격검사시작일
106	259	바이러스검사종료일
159	259	본문손상파일손상건수
435	259	변경사유:발행기관변경
996	259	대용량송수신모듈적용여부(03)
639	260	본문첨부화일수
199	260	이관일련번호
591	260	공개예정일시
733	260	최종수정자ID
556	260	BOXWEIGHT
292	260	1
513	260	보존봉투수량
780	260	최초등록일시
416	260	납본처리부서
106	261	바이러스검사평균소요시간
159	261	본문손상빈문서건수
181	261	네오데이터규격검사종료일
435	261	변경사유:기타
996	261	대용량송수신모듈서버포트
639	261	보안분류코드
199	261	이관철ID(RG)
591	261	건내용정보
733	261	최종수정일시
292	261	2
556	261	ENVELOPE_STANDARD
416	262	납본기타사항_비고
513	262	행정박물사용용도
780	262	최초등록자ID
181	262	알레로등록시작일
106	262	바이러스검사총소요시간
159	262	본문손상내용누락건수
435	262	변경사유:기타의경우서술
996	262	대용량송수신모듈서버주소
639	262	보안분류사유
227	262	ID_RG
591	262	매체포맷
556	263	ENVELOPE_CNT
292	263	2
513	263	행정박물유형구분
780	263	최종수정일시
416	263	납본보완사항체크
106	263	바이러스검사계획_철
159	263	본문손상그림손상건수
181	263	알레로등록종료일
435	263	전송여부
996	263	통신상태
199	263	규격검사시작일
133	264	일일할당순번
639	264	최초등록일시
591	264	저장매체
556	264	HANGJONG_USERSERVICE
224	264	접수일자
416	264	납본보완사항기타
513	264	전시여부
780	264	최종수정자ID
181	264	기계검수시작일시
106	264	바이러스검사실행_철
159	264	본문손상변환오류건수
435	264	최종전송일자
996	264	통신체크일시
199	264	규격검사종료일
133	265	검수자ID
639	265	최초등록자ID
591	265	본문첨부화일수
556	265	HANGJONG_TYPEGUBUN
224	265	인계자소속
513	265	수집상태
106	266	바이러스검사정상_철
159	266	관인서명관인누락건수
181	266	기계검수종료일시
435	266	최종적용일자
199	266	전자서명유효성검사시작일
279	266	ID
639	266	최종수정일시
591	266	보안분류코드
556	266	DISPLAYGUBUN
224	267	인계자직위
513	267	분류체계구분ID
133	267	일일할당량배정일자
106	267	바이러스검사오류_철
159	267	관인서명관인중복건수
435	267	공개제한구분
199	267	전자서명유효성검사종료일
245	267	2
639	267	최종수정자ID
591	267	보안분류사유
556	268	COLLECT_STATUS
620	268	SID (FK)
224	268	인계자이름
513	268	분류체계명
106	268	바이러스검사치료불가_철
133	268	일일할당량
159	268	관인서명관인위치오류건수
435	268	KIKWANCODE
199	268	파일추출시작일
245	268	2
639	269	목록공개
591	269	최초등록일시
294	269	NEO
620	269	SID (FK)
556	269	CLSS_DIV_ID
224	269	인수자소속
513	269	기록물반출우선순위
133	269	최초등록자ID
106	269	바이러스검사처리율
159	269	관인서명서명누락건수
435	269	TDEPTCD
199	269	파일추출종료일
245	270	2
252	270	ID
639	270	최종공개재분류일시
616	270	주요인물일련번호
591	270	최초등록자ID
556	270	CLSS_NM
292	270	NEO
224	270	인수자직위
106	271	바이러스검사비고
133	271	최종수정일시
159	271	비전자붙임별송건수
199	271	1차바이러스검사시작일
639	271	대등제목
591	271	최종수정일시
292	271	NEO
556	271	PRIORITY_TAKEOUT
224	272	인수자이름
513	272	폐기상태코드
133	272	최종수정자ID
106	272	바이러스검사총수량_파일
159	272	전자붙임누락건수
265	272	이관년도
616	272	위치
199	272	1차바이러스검사종료일
639	272	기타제목
591	272	최종수정자ID
556	273	SCAN_FSH
224	273	인수일자
513	273	MF촬영완료여부
106	273	바이러스검사실행_파일
133	273	FST_REGR_ID
159	273	본문손상비공개구분누락건수
265	273	이관일련번호
199	273	2차바이러스검사시작일
639	274	제목(띄어쓰기)
591	274	목록공개
292	274	1
556	274	DISUSE_COND_CD
106	274	바이러스검사정상_파일
159	274	본문손상기타건수
265	274	기록관코드
616	274	직위
199	275	2차바이러스검사종료일
639	275	서비스용제목(기통검)
591	275	최종공개재분류일시
556	275	MF_FSH
292	275	1
301	275	2
224	275	통보상태구분
106	276	바이러스검사오류_파일
159	276	붙임손상보존포맷미변환건수
265	276	철분류번호
616	276	최초등록자ID
199	276	바이러스치료시작일
639	276	서비스제목적용여부(1:적용)
591	276	대등제목
556	276	PRESERVE_END_YEAR
224	277	통보방법
513	277	기록매체
106	277	바이러스검사치료불가_파일
159	277	붙임손상파일손상건수
265	277	건분류번호
616	277	최초등록일시
199	277	바이러스종료시작일
258	277	ID
639	277	서비스제목최종수정일자
193	277	(RG)
591	278	기타제목
556	278	RECLASS_YEAR
292	278	NEO
224	278	생산기록물기관상태구분_RG057
106	278	네오데이터규격검사시작일
159	278	붙임손상암호입력건수
616	278	최종수정자ID
199	278	기관코드
639	279	서비스제목최종수정자ID
887	279	세부메뉴접근권한(CM)
591	279	제목(띄어쓰기)
265	279	파일명
556	279	MEDIUMTYPE
224	279	접수처시스템구분
